AreaID,PremiseCode,AreaName,PremiseDescription
12,101,"77th Street",STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
12,108,"77th Street","PARKING LOT"
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,102,Mission,SIDEWALK
19,108,Mission,"PARKING LOT"
19,108,Mission,"PARKING LOT"
19,108,Mission,"PARKING LOT"
19,101,Mission,STREET
19,101,Mission,STREET
12,101,"77th Street",STREET
19,108,Mission,"PARKING LOT"
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
12,101,"77th Street",STREET
19,109,Mission,PARK/PLAYGROUND
19,109,Mission,PARK/PLAYGROUND
19,101,Mission,STREET
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,102,Mission,SIDEWALK
19,501,Mission,"SINGLE FAMILY DWELLING"
19,101,Mission,STREET
12,101,"77th Street",STREET
12,103,"77th Street",ALLEY
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,108,Mission,"PARKING LOT"
19,108,Mission,"PARKING LOT"
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,210,Mission,"RESTAURANT/FAST FOOD"
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,102,Mission,SIDEWALK
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
12,124,"77th Street","BUS STOP"
19,101,Mission,STREET
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
12,108,"77th Street","PARKING LOT"
19,102,Mission,SIDEWALK
12,102,"77th Street",SIDEWALK
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,102,Mission,SIDEWALK
12,102,"77th Street",SIDEWALK
19,501,Mission,"SINGLE FAMILY DWELLING"
19,101,Mission,STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
19,710,Mission,"OTHER PREMISE"
19,101,Mission,STREET
19,101,Mission,STREET
12,101,"77th Street",STREET
19,101,Mission,STREET
12,101,"77th Street",STREET
19,239,Mission,"MEDICAL MARIJUANA FACILITIES/BUSINESSES"
19,102,Mission,SIDEWALK
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
12,301,"77th Street","GAS STATION"
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
19,501,Mission,"SINGLE FAMILY DWELLING"
12,124,"77th Street","BUS STOP"
12,101,"77th Street",STREET
19,101,Mission,STREET
12,121,"77th Street","YARD (RESIDENTIAL/BUSINESS)"
19,708,Mission,"CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE)"
19,116,Mission,OTHER/OUTSIDE
19,116,Mission,OTHER/OUTSIDE
19,502,Mission,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,108,Mission,"PARKING LOT"
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,203,Mission,"OTHER BUSINESS"
19,101,Mission,STREET
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
19,110,Mission,FREEWAY
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
19,108,Mission,"PARKING LOT"
19,502,Mission,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,122,Mission,"VEHICLE, PASSENGER/TRUCK"
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
12,108,"77th Street","PARKING LOT"
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,301,Mission,"GAS STATION"
19,720,Mission,"JUNIOR HIGH SCHOOL"
19,102,Mission,SIDEWALK
19,102,Mission,SIDEWALK
19,101,Mission,STREET
12,101,"77th Street",STREET
19,108,Mission,"PARKING LOT"
19,109,Mission,PARK/PLAYGROUND
12,101,"77th Street",STREET
12,101,"77th Street",STREET
13,101,Newton,STREET
12,124,"77th Street","BUS STOP"
19,101,Mission,STREET
19,101,Mission,STREET
12,101,"77th Street",STREET
19,109,Mission,PARK/PLAYGROUND
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
19,502,Mission,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
19,502,Mission,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
19,101,Mission,STREET
19,501,Mission,"SINGLE FAMILY DWELLING"
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
19,210,Mission,"RESTAURANT/FAST FOOD"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,103,"77th Street",ALLEY
19,501,Mission,"SINGLE FAMILY DWELLING"
19,108,Mission,"PARKING LOT"
12,101,"77th Street",STREET
19,101,Mission,STREET
19,108,Mission,"PARKING LOT"
19,103,Mission,ALLEY
12,101,"77th Street",STREET
19,122,Mission,"VEHICLE, PASSENGER/TRUCK"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
19,101,Mission,STREET
12,203,"77th Street","OTHER BUSINESS"
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
19,122,Mission,"VEHICLE, PASSENGER/TRUCK"
19,102,Mission,SIDEWALK
19,102,Mission,SIDEWALK
19,102,Mission,SIDEWALK
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
19,109,Mission,PARK/PLAYGROUND
19,108,Mission,"PARKING LOT"
19,503,Mission,HOTEL
12,101,"77th Street",STREET
19,502,Mission,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
19,738,Mission,LIBRARY
19,108,Mission,"PARKING LOT"
19,108,Mission,"PARKING LOT"
19,109,Mission,PARK/PLAYGROUND
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,210,Mission,"RESTAURANT/FAST FOOD"
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,109,Mission,PARK/PLAYGROUND
19,108,Mission,"PARKING LOT"
19,101,Mission,STREET
19,102,Mission,SIDEWALK
19,109,Mission,PARK/PLAYGROUND
19,101,Mission,STREET
19,101,Mission,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
19,141,Mission,CEMETARY*
19,135,Mission,"MTA PROPERTY OR PARKING LOT"
19,108,Mission,"PARKING LOT"
19,501,Mission,"SINGLE FAMILY DWELLING"
19,101,Mission,STREET
19,101,Mission,STREET
12,101,"77th Street",STREET
19,108,Mission,"PARKING LOT"
19,101,Mission,STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,501,Mission,"SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
19,101,Mission,STREET
12,101,"77th Street",STREET
19,101,Mission,STREET
19,108,Mission,"PARKING LOT"
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,101,Mission,STREET
19,122,Mission,"VEHICLE, PASSENGER/TRUCK"
19,101,Mission,STREET
12,122,"77th Street","VEHICLE, PASSENGER/TRUCK"
12,402,"77th Street",MARKET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
19,721,Mission,"HIGH SCHOOL"
19,101,Mission,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
19,108,Mission,"PARKING LOT"
12,101,"77th Street",STREET
19,202,Mission,"LIQUOR STORE"
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
19,102,Mission,SIDEWALK
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,102,"77th Street",SIDEWALK
19,102,Mission,SIDEWALK
19,102,Mission,SIDEWALK
19,102,Mission,SIDEWALK
19,110,Mission,FREEWAY
19,110,Mission,FREEWAY
19,101,Mission,STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
19,102,Mission,SIDEWALK
12,102,"77th Street",SIDEWALK
19,102,Mission,SIDEWALK
19,101,Mission,STREET
12,203,"77th Street","OTHER BUSINESS"
19,101,Mission,STREET
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
12,101,"77th Street",STREET
19,101,Mission,STREET
19,103,Mission,ALLEY
12,102,"77th Street",SIDEWALK
12,301,"77th Street","GAS STATION"
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
12,721,"77th Street","HIGH SCHOOL"
19,102,Mission,SIDEWALK
12,102,"77th Street",SIDEWALK
19,102,Mission,SIDEWALK
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,116,Mission,OTHER/OUTSIDE
19,502,Mission,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
19,101,Mission,STREET
19,101,Mission,STREET
12,203,"77th Street","OTHER BUSINESS"
19,502,Mission,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
19,101,Mission,STREET
19,102,Mission,SIDEWALK
12,103,"77th Street",ALLEY
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
19,101,Mission,STREET
19,101,Mission,STREET
12,109,"77th Street",PARK/PLAYGROUND
19,101,Mission,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,103,"77th Street",ALLEY
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,101,Mission,STREET
19,710,Mission,"OTHER PREMISE"
19,102,Mission,SIDEWALK
19,104,Mission,DRIVEWAY
12,101,"77th Street",STREET
19,101,Mission,STREET
19,109,Mission,PARK/PLAYGROUND
19,101,Mission,STREET
19,101,Mission,STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
19,108,Mission,"PARKING LOT"
19,101,Mission,STREET
19,101,Mission,STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,102,Mission,SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
19,502,Mission,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
19,101,Mission,STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
19,501,Mission,"SINGLE FAMILY DWELLING"
19,108,Mission,"PARKING LOT"
12,102,"77th Street",SIDEWALK
12,128,"77th Street","BUS STOP OR LAYOVER"
19,110,Mission,FREEWAY
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
19,102,Mission,SIDEWALK
19,101,Mission,STREET
12,102,"77th Street",SIDEWALK
19,101,Mission,STREET
12,101,"77th Street",STREET
19,102,Mission,SIDEWALK
12,102,"77th Street",SIDEWALK
20,502,Olympic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,109,Olympic,PARK/PLAYGROUND
20,101,Olympic,STREET
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,108,Olympic,"PARKING LOT"
12,128,"77th Street","BUS STOP OR LAYOVER"
20,101,Olympic,STREET
12,108,"77th Street","PARKING LOT"
12,102,"77th Street",SIDEWALK
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,124,Olympic,"BUS STOP"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,502,Olympic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,108,Olympic,"PARKING LOT"
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
20,102,Olympic,SIDEWALK
12,103,"77th Street",ALLEY
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,101,Olympic,STREET
20,108,Olympic,"PARKING LOT"
12,108,"77th Street","PARKING LOT"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,114,"77th Street",TAXI
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,108,Olympic,"PARKING LOT"
20,222,Olympic,LAUNDROMAT
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,141,Olympic,CEMETARY*
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,101,"77th Street",STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
12,505,"77th Street",MOTEL
20,101,Olympic,STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,108,Olympic,"PARKING LOT"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,124,"77th Street","BUS STOP"
20,101,Olympic,STREET
20,101,Olympic,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,128,Olympic,"BUS STOP OR LAYOVER"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,122,Olympic,"VEHICLE, PASSENGER/TRUCK"
20,108,Olympic,"PARKING LOT"
12,101,"77th Street",STREET
20,101,Olympic,STREET
12,721,"77th Street","HIGH SCHOOL"
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,502,Olympic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
12,124,"77th Street","BUS STOP"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,108,Olympic,"PARKING LOT"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,124,Olympic,"BUS STOP"
20,721,Olympic,"HIGH SCHOOL"
20,605,Olympic,"AUTOMATED TELLER MACHINE (ATM)"
20,102,Olympic,SIDEWALK
12,102,"77th Street",SIDEWALK
20,301,Olympic,"GAS STATION"
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,108,Olympic,"PARKING LOT"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,111,Olympic,"CHARTER BUS AND PRIVATELY OWNED BUS"
12,124,"77th Street","BUS STOP"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,102,Olympic,SIDEWALK
20,108,Olympic,"PARKING LOT"
20,102,Olympic,SIDEWALK
20,124,Olympic,"BUS STOP"
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,122,Olympic,"VEHICLE, PASSENGER/TRUCK"
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
20,124,Olympic,"BUS STOP"
12,108,"77th Street","PARKING LOT"
20,101,Olympic,STREET
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,210,Olympic,"RESTAURANT/FAST FOOD"
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
20,108,Olympic,"PARKING LOT"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,124,"77th Street","BUS STOP"
20,101,Olympic,STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
20,101,Olympic,STREET
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,122,Olympic,"VEHICLE, PASSENGER/TRUCK"
20,101,Olympic,STREET
20,108,Olympic,"PARKING LOT"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,109,Olympic,PARK/PLAYGROUND
20,502,Olympic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
20,203,Olympic,"OTHER BUSINESS"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,122,Olympic,"VEHICLE, PASSENGER/TRUCK"
12,101,"77th Street",STREET
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,102,Olympic,SIDEWALK
20,109,Olympic,PARK/PLAYGROUND
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,128,"77th Street","BUS STOP OR LAYOVER"
20,124,Olympic,"BUS STOP"
20,207,Olympic,BAR/COCKTAIL/NIGHTCLUB
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
12,605,"77th Street","AUTOMATED TELLER MACHINE (ATM)"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,109,Olympic,PARK/PLAYGROUND
20,102,Olympic,SIDEWALK
21,102,Topanga,SIDEWALK
20,101,Olympic,STREET
12,120,"77th Street","STORAGE SHED"
12,101,"77th Street",STREET
12,203,"77th Street","OTHER BUSINESS"
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,108,Olympic,"PARKING LOT"
20,101,Olympic,STREET
20,109,Olympic,PARK/PLAYGROUND
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,109,Olympic,PARK/PLAYGROUND
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,108,Olympic,"PARKING LOT"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,109,Olympic,PARK/PLAYGROUND
20,102,Olympic,SIDEWALK
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
20,108,Olympic,"PARKING LOT"
20,102,Olympic,SIDEWALK
20,124,Olympic,"BUS STOP"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,103,"77th Street",ALLEY
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,108,Olympic,"PARKING LOT"
12,101,"77th Street",STREET
20,108,Olympic,"PARKING LOT"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,102,"77th Street",SIDEWALK
12,124,"77th Street","BUS STOP"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,109,Olympic,PARK/PLAYGROUND
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
12,101,"77th Street",STREET
20,301,Olympic,"GAS STATION"
12,102,"77th Street",SIDEWALK
20,122,Olympic,"VEHICLE, PASSENGER/TRUCK"
20,101,Olympic,STREET
20,501,Olympic,"SINGLE FAMILY DWELLING"
20,408,Olympic,"AUTO SUPPLY STORE*"
20,210,Olympic,"RESTAURANT/FAST FOOD"
12,101,"77th Street",STREET
20,128,Olympic,"BUS STOP OR LAYOVER"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,501,Olympic,"SINGLE FAMILY DWELLING"
20,108,Olympic,"PARKING LOT"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,101,Olympic,STREET
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,203,Olympic,"OTHER BUSINESS"
20,102,Olympic,SIDEWALK
12,124,"77th Street","BUS STOP"
20,101,Olympic,STREET
20,103,Olympic,ALLEY
20,101,Olympic,STREET
12,108,"77th Street","PARKING LOT"
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,710,Olympic,"OTHER PREMISE"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,301,"77th Street","GAS STATION"
20,102,Olympic,SIDEWALK
20,203,Olympic,"OTHER BUSINESS"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,101,Olympic,STREET
20,103,Olympic,ALLEY
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,210,Olympic,"RESTAURANT/FAST FOOD"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,101,Olympic,STREET
12,102,"77th Street",SIDEWALK
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
12,721,"77th Street","HIGH SCHOOL"
20,109,Olympic,PARK/PLAYGROUND
20,101,Olympic,STREET
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
12,210,"77th Street","RESTAURANT/FAST FOOD"
20,101,Olympic,STREET
20,102,Olympic,SIDEWALK
20,102,Olympic,SIDEWALK
12,102,"77th Street",SIDEWALK
20,103,Olympic,ALLEY
20,102,Olympic,SIDEWALK
12,101,"77th Street",STREET
20,102,Olympic,SIDEWALK
20,109,Olympic,PARK/PLAYGROUND
20,101,Olympic,STREET
